ID,Trial,Season,time,frame,x,y,ANGLE,speed,acceleration
summer,20200623-1,T2,5.1,153.0,172.97083,113.5652,-1.6102936,22.060528,185.10931
summer,20200623-1,T2,5.133333,154.0,173.17903,114.11145,-1.5517828,17.537807,264.3517
summer,20200623-1,T2,5.166666,155.0,173.7068,114.79495,-1.5240782,25.906708,313.01608
summer,20200623-1,T2,5.2,156.0,173.90974,115.20454,1.2820613,13.712917,382.41718
summer,20200623-1,T2,5.233333,157.0,174.16692,115.813934,-2.0728555,19.843218,186.34848
summer,20200623-1,T2,5.266666,158.0,174.36012,116.01342,-2.0493262,8.331743,373.38278
summer,20200623-1,T2,5.3,159.0,174.40013,116.28584,-2.3577564,8.260064,152.70885
summer,20200623-1,T2,5.333333,160.0,174.34277,116.22935,-2.1921751,2.4153986,308.7229
summer,20200623-1,T2,5.366666,161.0,174.25583,116.209045,-2.2466474,2.67859,42.07709
summer,20200623-1,T2,5.4,162.0,174.16232,116.03932,-2.1951349,5.81315,134.60385
summer,20200623-1,T2,5.433333,163.0,174.20569,116.07898,0.90924186,1.7628704,225.13141
summer,20200623-1,T2,5.466666,164.0,174.05492,116.002426,1.0173566,5.072817,203.63423
summer,20200623-1,T2,5.5,165.0,174.11238,116.01277,-1.8705738,1.751775,203.07721
summer,20200623-1,T2,5.533333,166.0,174.21213,115.82005,-2.126799,6.5102544,186.68904
summer,20200623-1,T2,5.566666,167.0,174.12276,115.813576,1.5704291,2.6882207,238.89201
summer,20200623-1,T2,5.6,168.0,174.10542,115.824875,-1.5014846,0.6208749,66.77806
summer,20200623-1,T2,5.633333,169.0,173.8442,116.12943,-1.2393762,12.037435,343.28598
summer,20200623-1,T2,5.666666,170.0,173.68263,116.28229,-1.2989898,6.6721697,163.37093
summer,20200623-1,T2,5.7,171.0,173.75432,116.47639,-1.0157895,6.20702,213.15292
summer,20200623-1,T2,5.733333,172.0,173.59013,117.05101,-0.9663938,17.928835,402.93997
summer,20200623-1,T2,5.766666,173.0,173.33557,117.537224,-0.9592341,16.464806,113.801025
summer,20200623-1,T2,5.8,174.0,173.09131,118.13646,-1.0569383,19.413042,102.13103
summer,20200623-1,T2,5.833333,175.0,172.79951,118.59656,1.9730542,16.344797,132.31941
summer,20200623-1,T2,5.866666,176.0,172.60852,119.19397,2.079825,18.816124,153.30489
summer,20200623-1,T2,5.9,177.0,172.51555,119.902916,2.148345,21.45001,133.62572
summer,20200623-1,T2,5.933333,178.0,172.47432,120.55581,-1.041938,19.625952,68.641174
summer,20200623-1,T2,5.966666,179.0,172.40143,120.96554,-1.101865,12.485087,220.69667
summer,20200623-1,T2,6.0,180.0,172.2201,121.35194,-1.0333259,12.80472,99.81587
summer,20200623-1,T2,6.033333,181.0,172.02705,121.80133,-0.9496781,14.673245,57.678074
summer,20200623-1,T2,6.066666,182.0,171.75182,122.22393,2.1332915,15.12976,77.80658
summer,20200623-1,T2,6.1,183.0,171.43822,122.73554,-1.0035964,18.001953,87.224754
summer,20200623-1,T2,6.133333,184.0,171.15193,123.320564,-1.0013099,19.539658,70.509224
summer,20200623-1,T2,6.166666,185.0,171.03157,123.853676,-0.9539952,16.396072,156.46497
summer,20200623-1,T2,6.2,186.0,170.88316,124.27799,-0.9410434,13.48527,101.12572
summer,20200623-1,T2,6.233333,187.0,170.7108,124.83984,-1.1517428,17.631065,125.66328
summer,20200623-1,T2,6.266666,188.0,170.48291,125.40084,-1.1987865,18.165792,49.98294
summer,20200623-1,T2,6.3,189.0,170.46228,125.73618,1.9022015,10.079052,275.75635
summer,20200623-1,T2,6.333333,190.0,170.5903,126.18173,-1.3074645,13.907455,166.56532
summer,20200623-1,T2,6.366666,191.0,170.73724,126.73049,1.7474047,17.043043,94.44362
summer,20200623-1,T2,6.4,192.0,170.71147,126.92174,-1.2839867,5.7891,357.3438
summer,20200623-1,T2,6.433333,193.0,170.79382,127.26409,1.6726905,10.563543,167.22751
summer,20200623-1,T2,6.466666,194.0,170.8093,127.41081,-1.3516022,4.42617,186.07022
summer,20200623-1,T2,6.5,195.0,170.72,127.7586,-1.4659206,10.771809,204.03844
summer,20200623-1,T2,6.533333,196.0,170.69247,127.727005,-1.4328065,1.2571095,345.94034
summer,20200623-1,T2,6.566666,197.0,170.73297,127.769226,-1.4815617,1.7550403,90.34015
summer,20200623-1,T2,6.6,198.0,170.65143,127.878525,-1.5323784,4.0909543,125.32939
summer,20200623-1,T2,6.633333,199.0,170.56714,128.02469,-1.3762363,5.06192,33.27874
summer,20200623-1,T2,6.666666,200.0,170.57947,128.17255,-1.3618523,4.451183,86.969696
summer,20200623-1,T2,6.7,201.0,170.58864,128.36697,-1.3719125,5.839251,42.00504
summer,20200623-1,T2,6.733333,202.0,170.67622,128.8268,-1.3614295,14.042866,249.07341
summer,20200623-1,T2,6.766666,203.0,170.84186,129.36893,1.5197341,17.006226,102.08533
summer,20200623-1,T2,6.8,204.0,171.15353,129.80017,1.3413174,15.962028,165.03522
summer,20200623-1,T2,6.833333,205.0,171.34683,130.3218,1.3112779,16.688826,134.05199
summer,20200623-1,T2,6.866666,206.0,171.38321,130.73851,1.1238517,12.548958,169.88797
summer,20200623-1,T2,6.9,207.0,171.44847,131.15408,1.2329191,12.620028,26.013058
summer,20200623-1,T2,6.933333,208.0,171.48584,131.26016,1.2136112,3.373846,279.68698
summer,20200623-1,T2,6.966666,209.0,171.51991,131.25235,1.265099,1.0483749,102.53232
summer,20200623-1,T2,7.0,210.0,171.55643,131.35025,1.3173524,3.1345973,95.158226
summer,20200623-1,T2,7.033333,211.0,171.56676,131.43173,1.4209343,2.4641643,27.817045
summer,20200623-1,T2,7.066666,212.0,171.58775,131.50258,1.4539821,2.2168071,13.562107
summer,20200623-1,T2,7.1,213.0,171.61183,131.47128,1.4306765,1.1845279,91.96558
summer,20200623-1,T2,7.133333,214.0,171.70323,131.64241,1.3515491,5.8202577,191.99135
summer,20200623-1,T2,7.166666,215.0,171.69235,131.76945,-1.7891214,3.825428,100.23764
summer,20200623-1,T2,7.2,216.0,171.98862,132.26373,-1.6759393,17.287407,430.8393
summer,20200623-1,T2,7.233333,217.0,172.23836,132.62506,-1.725136,13.177284,126.74375
summer,20200623-1,T2,7.266666,218.0,172.2438,132.85283,-1.6280499,6.834944,250.58305
summer,20200623-1,T2,7.3,219.0,172.18289,133.38297,-1.6229268,16.008219,278.58826
summer,20200623-1,T2,7.333333,220.0,172.11188,134.05042,-1.8321247,20.136974,123.94644
summer,20200623-1,T2,7.366666,221.0,172.08754,134.84338,-1.6556811,23.800634,120.52816
summer,20200623-1,T2,7.4,222.0,172.08926,135.46854,-1.4215983,18.75421,152.86467
summer,20200623-1,T2,7.433333,223.0,172.04898,136.12054,1.643606,19.597464,44.869705
summer,20200623-1,T2,7.466666,224.0,171.98895,136.79816,-1.4779863,20.408215,29.115852
summer,20200623-1,T2,7.5,225.0,171.70547,137.737,-1.4911968,29.420685,309.35547
summer,20200623-1,T2,7.533333,226.0,171.58208,138.67316,-1.4489033,28.32777,144.09941
summer,20200623-1,T2,7.566666,227.0,171.53204,139.6371,-1.618314,28.957458,70.595
summer,20200623-1,T2,7.6,228.0,171.39655,140.11247,1.9546071,14.8292055,446.38586
summer,20200623-1,T2,7.633333,229.0,171.26497,140.51688,2.2603722,12.758098,63.974
summer,20200623-1,T2,7.666666,230.0,171.03099,140.3668,2.5562842,8.339001,507.46152
summer,20200623-1,T2,7.7,231.0,171.02234,140.12572,2.8103225,7.237356,218.7107
summer,20200623-1,T2,7.733333,232.0,170.9747,139.91512,2.7675729,6.477617,44.5356
summer,20200623-1,T2,7.766666,233.0,171.02135,139.75519,2.7482748,4.9975796,96.32726
summer,20200623-1,T2,7.8,234.0,171.0218,139.63997,-1.326868,3.4565523,57.851196
summer,20200623-1,T2,7.833333,235.0,171.01254,139.53384,-1.3296207,3.1960135,11.973392
summer,20200623-1,T2,7.866666,236.0,170.9545,139.49225,0.76996225,2.1422684,72.815765
summer,20200623-1,T2,7.9,237.0,170.94211,139.55807,3.0011787,2.0093758,105.03896
summer,20200623-1,T2,7.933333,238.0,170.9966,139.49341,-1.3633231,2.5370376,131.97247
summer,20200623-1,T2,7.966666,239.0,170.98546,139.61243,0.80271953,3.586299,175.56013
summer,20200623-1,T2,8.0,240.0,171.06085,139.73338,2.7457361,4.2756424,77.90241
summer,20200623-1,T2,8.033333,241.0,171.20592,140.01324,2.167172,9.45685,156.17126
summer,20200623-1,T2,8.066666,242.0,171.47586,140.5228,1.9403056,17.299475,235.3064
summer,20200623-1,T2,8.1,243.0,171.74872,140.86795,1.7174835,13.198873,148.00165
summer,20200623-1,T2,8.133333,244.0,171.86772,141.44275,1.367127,17.609896,248.79391
summer,20200623-1,T2,8.166666,245.0,171.96994,141.82535,1.115996,11.880709,173.64206
summer,20200623-1,T2,8.2,246.0,172.13695,142.45558,1.0085772,19.559261,230.35384
summer,20200623-1,T2,8.233333,247.0,172.38115,142.89975,-2.0061665,15.206222,181.2856
summer,20200623-1,T2,8.266666,248.0,172.9269,143.49251,-1.9165131,24.172222,302.56387
summer,20200623-1,T2,8.3,249.0,173.12766,143.87923,-1.8259706,13.071371,361.65765
summer,20200623-1,T2,8.333333,250.0,173.44214,144.5488,-2.1426303,22.192717,274.39502
summer,20200623-1,T2,8.366666,251.0,173.52982,145.01376,-2.2569425,14.19489,274.92108
summer,20200623-1,T2,8.4,252.0,173.8509,145.60681,1.1285073,20.2311,239.59007
summer,20200623-1,T2,8.433333,253.0,174.23691,146.2843,-1.9788332,23.392836,95.90068
summer,20200623-1,T2,8.466666,254.0,174.39107,146.73557,1.1216675,14.305906,291.56708
summer,20200623-1,T2,8.5,255.0,174.4981,147.09624,1.1931272,11.28614,91.90808
summer,20200623-1,T2,8.533333,256.0,174.49014,147.71936,-1.7954334,18.69567,257.90793
summer,20200623-1,T2,8.566666,257.0,174.57025,148.14569,-1.666452,13.0139265,194.04605
summer,20200623-1,T2,8.6,258.0,174.5562,148.59622,-1.4188775,13.521957,87.50489
summer,20200623-1,T2,8.633333,259.0,174.6823,148.7145,-1.4064851,5.1868124,324.54425
summer,20200623-1,T2,8.666666,260.0,174.75288,148.88214,-1.3780957,5.4571223,66.87952
summer,20200623-1,T2,8.7,261.0,174.74686,148.9729,-1.4139547,2.7288723,97.68177
summer,20200623-1,T2,8.733333,262.0,174.71138,149.66641,-1.2290772,20.832708,543.1313
summer,20200623-1,T2,8.766666,263.0,174.57178,150.39201,-1.2692566,22.167414,98.05196
summer,20200623-1,T2,8.8,264.0,174.48967,151.4731,1.5715609,32.52533,324.06128
summer,20200623-1,T2,8.833333,265.0,174.2867,152.41084,2.0118585,28.784159,168.71904
summer,20200623-1,T2,8.866666,266.0,174.17345,153.11806,-1.302583,21.486982,222.64252
summer,20200623-1,T2,8.9,267.0,173.94283,153.7421,-1.2850847,19.958382,129.4786
summer,20200623-1,T2,8.933333,268.0,173.5435,154.26634,-1.2101316,19.770554,176.40474
summer,20200623-1,T2,8.966666,269.0,173.01628,154.82042,-0.9709997,22.9449,118.1942
summer,20200623-1,T2,9.0,270.0,172.58562,155.15054,-1.0151262,16.278767,219.49734
summer,20200623-1,T2,9.033333,271.0,172.28813,155.60097,-0.8462131,16.1941,161.52655
summer,20200623-1,T2,9.066666,272.0,171.6173,156.08398,-0.6441552,24.799393,337.30276
summer,20200623-1,T2,9.1,273.0,171.2588,156.35498,-0.6333706,13.481485,339.76984
summer,20200623-1,T2,9.133333,274.0,170.6522,156.85576,-0.7718242,23.598135,304.3669
summer,20200623-1,T2,9.166666,275.0,170.37805,157.23563,-0.79504675,14.054004,318.377
summer,20200623-1,T2,9.2,276.0,170.00957,157.83734,-0.8098872,21.167326,216.95703
summer,20200623-1,T2,9.233333,277.0,169.70996,158.42117,-0.861134,19.686546,64.04807
summer,20200623-1,T2,9.266666,278.0,169.48143,158.92403,-0.91141725,16.570303,96.97257
summer,20200623-1,T2,9.3,279.0,169.0916,159.5526,-1.0658952,22.188929,184.04266
summer,20200623-1,T2,9.333333,280.0,168.8511,160.38776,-1.0828347,26.073105,229.42207
summer,20200623-1,T2,9.366666,281.0,168.71199,160.93916,1.9893135,17.06076,271.19058
summer,20200623-1,T2,9.4,282.0,168.64168,161.41331,-1.2643621,14.379697,93.11711
summer,20200623-1,T2,9.433333,283.0,168.41089,162.10358,-1.18009,21.83508,242.28108
summer,20200623-1,T2,9.466666,284.0,168.11256,162.76105,-1.3096355,21.659597,67.584694
summer,20200623-1,T2,9.5,285.0,167.91118,163.55516,-1.2328563,24.577093,150.77913
summer,20200623-1,T2,9.533333,286.0,167.92572,164.18394,1.8505477,18.86911,244.73442
summer,20200623-1,T2,9.566666,287.0,167.86847,164.97095,-1.3669379,23.672518,156.35597
summer,20200623-1,T2,9.6,288.0,167.83144,165.3984,-1.4430445,12.871542,324.10342
summer,20200623-1,T2,9.633333,289.0,167.6993,166.10504,-1.6228608,21.566744,265.4542
summer,20200623-1,T2,9.666666,290.0,167.71812,166.50607,-1.5846189,12.044323,306.77548
summer,20200623-1,T2,9.7,291.0,167.73512,166.63718,-1.4565591,3.965905,242.94455
