ID,Trial,Season,time,frame,x,y,ANGLE,speed,acceleration
winter,20240223-1,T1,6.3,189.0,189.0788,190.93881,0.15141083,9.473693,310.97003
winter,20240223-1,T1,6.333333,190.0,191.35065,190.67056,-0.030564243,68.629944,1784.359
winter,20240223-1,T1,6.366666,191.0,191.35007,190.6604,-0.044853196,0.30542934,2058.3953
winter,20240223-1,T1,6.4,192.0,191.3429,190.65282,-0.047383986,0.31306517,6.3600307
winter,20240223-1,T1,6.433333,193.0,194.7738,190.26299,-0.24000753,103.59074,3113.4036
winter,20240223-1,T1,6.466666,194.0,196.06801,189.98032,-0.3487456,39.74197,1925.4882
winter,20240223-1,T1,6.5,195.0,196.03865,189.98953,-0.35882762,0.9231836,1219.823
winter,20240223-1,T1,6.533333,196.0,197.34451,189.6084,-0.4830028,40.81072,1252.024
winter,20240223-1,T1,6.566666,197.0,198.55222,188.94858,-0.59137887,41.286137,265.92572
winter,20240223-1,T1,6.6,198.0,198.55768,188.9315,-0.6061228,0.5380816,1226.921
winter,20240223-1,T1,6.633333,199.0,198.55768,188.9315,-0.6061228,0.0,16.14261
winter,20240223-1,T1,6.666666,200.0,199.97307,187.69147,2.4323895,56.45334,1693.6171
winter,20240223-1,T1,6.7,201.0,200.49779,186.42593,-1.0505127,41.09905,801.9409
winter,20240223-1,T1,6.733333,202.0,200.47964,186.43127,-1.0381448,0.56732357,1243.7484
winter,20240223-1,T1,6.766666,203.0,200.78728,185.35475,-1.2811801,33.58889,1016.8872
winter,20240223-1,T1,6.8,204.0,200.77403,185.37593,-1.286419,0.7496251,1029.2754
winter,20240223-1,T1,6.833333,205.0,201.0005,182.50905,-1.7540895,86.27554,2608.2615
winter,20240223-1,T1,6.866666,206.0,200.57487,180.24812,-1.738262,69.01982,801.1753
winter,20240223-1,T1,6.9,207.0,200.59967,180.2565,-1.6843045,0.7851357,2082.2017
winter,20240223-1,T1,6.933333,208.0,200.10725,177.98314,-1.7407812,69.78315,2105.7146
winter,20240223-1,T1,6.966666,209.0,199.60597,175.6923,-1.6532441,70.3521,17.640884
winter,20240223-1,T1,7.0,210.0,199.603,175.68365,-1.6409696,0.27413645,2102.3525
winter,20240223-1,T1,7.033333,211.0,199.33495,171.21637,1.5745734,134.26094,4019.947
winter,20240223-1,T1,7.066666,212.0,199.32774,171.24445,-1.517621,0.8694464,4052.7073
winter,20240223-1,T1,7.1,213.0,199.31973,168.58653,-1.5125669,79.736305,2417.2947
winter,20240223-1,T1,7.133333,214.0,199.36601,166.22069,-1.5006834,70.98955,267.3067
winter,20240223-1,T1,7.166666,215.0,200.38841,159.54784,1.6622815,202.5239,3974.6975
winter,20240223-1,T1,7.2,216.0,200.38841,159.54784,1.6622815,0.0,6075.595
winter,20240223-1,T1,7.233333,217.0,200.38841,159.54784,1.6622815,0.0,0.0
winter,20240223-1,T1,7.266666,218.0,200.38307,159.5493,1.6531533,0.1662106,4.9863677
winter,20240223-1,T1,7.3,219.0,200.65704,157.61887,-1.5040464,58.492218,1756.7228
winter,20240223-1,T1,7.333333,220.0,201.29488,155.85098,-1.2012253,56.383343,358.64868
winter,20240223-1,T1,7.366666,221.0,202.31519,150.74951,1.7083383,156.07652,3019.965
winter,20240223-1,T1,7.4,222.0,202.31519,150.74951,1.7083383,0.0,4682.202
winter,20240223-1,T1,7.433333,223.0,202.30997,150.76125,-1.4324803,0.3854346,11.563153
winter,20240223-1,T1,7.466666,224.0,202.3112,150.74951,-1.4276,0.3541858,21.917929
winter,20240223-1,T1,7.5,225.0,202.42729,150.2319,-1.8522918,15.91352,466.8433
winter,20240223-1,T1,7.533333,226.0,202.34464,149.6975,-1.7492658,16.223307,179.50522
winter,20240223-1,T1,7.566666,227.0,202.38083,146.39288,1.3638281,99.145,2495.5093
winter,20240223-1,T1,7.6,228.0,202.35104,146.41048,1.378199,1.0374899,2990.5352
winter,20240223-1,T1,7.633333,229.0,202.34624,146.40227,1.3637292,0.28559694,32.322002
winter,20240223-1,T1,7.666666,230.0,202.34624,146.40363,1.3637292,0.0411391,9.65362
winter,20240223-1,T1,7.7,231.0,202.40811,145.41014,-2.1165118,29.861704,897.065
winter,20240223-1,T1,7.733333,232.0,202.5257,144.33583,-1.3816112,32.42242,88.39001
winter,20240223-1,T1,7.766666,233.0,202.57045,142.09293,1.4843756,67.3011,1053.7844
winter,20240223-1,T1,7.8,234.0,202.56448,142.09769,1.4839027,0.22918811,2023.3972
winter,20240223-1,T1,7.833333,235.0,202.56989,142.08614,1.4927331,0.3827693,17.90597
winter,20240223-1,T1,7.866666,236.0,202.57587,142.08133,1.4860661,0.23011878,6.1134872
winter,20240223-1,T1,7.9,237.0,202.61543,141.93713,1.448879,4.4857764,129.04701
winter,20240223-1,T1,7.933333,238.0,202.66283,142.23526,-1.4519279,9.0561695,398.15997
winter,20240223-1,T1,7.966666,239.0,202.65523,142.21979,-1.4342407,0.51732093,286.55643
winter,20240223-1,T1,8.0,240.0,202.65947,142.21223,-1.4348601,0.2600349,12.828119
winter,20240223-1,T1,8.033333,241.0,202.58263,142.58916,-1.4434127,11.54049,353.6529
winter,20240223-1,T1,8.066666,242.0,202.57251,142.58775,-1.461557,0.30618683,345.75504
winter,20240223-1,T1,8.1,243.0,202.64542,142.83368,-1.4315046,7.694996,234.78685
winter,20240223-1,T1,8.133333,244.0,202.65723,143.1226,1.6802565,8.675223,67.2402
winter,20240223-1,T1,8.166666,245.0,202.65877,143.11214,1.6800946,0.31744233,269.6223
winter,20240223-1,T1,8.2,246.0,202.65486,143.12654,1.6863494,0.44770265,22.914633
